Date,USD,JPY,CZK,DKK,GBP,HUF,PLN,SEK,CHF,NOK,AUD,CAD,HKD,KRW,NZD,SGD,ZAR
2024-04-02,1.0749,163.01,25.361,7.4582,0.8551,395.63,4.2938,11.5575,0.9765,11.708,1.6522,1.4577,8.4148,1453.23,1.804,1.4535,20.2399
2024-03-28,1.0811,163.45,25.305,7.458,0.8551,395.26,4.3123,11.525,0.9766,11.699,1.6607,1.4672,8.4594,1458.67,1.8092,1.4587,20.5226
2024-03-27,1.0816,163.52,25.319,7.4582,0.85768,395.4,4.3148,11.506,0.9811,11.6825,1.66,1.4712,8.4615,1461.31,1.8043,1.4586,20.4716
2024-03-26,1.0855,164.4,25.277,7.459,0.85846,395.45,4.3093,11.453,0.981,11.626,1.6574,1.4718,8.492,1455.75,1.8036,1.4595,20.5294
2024-03-25,1.0835,163.78,25.266,7.4585,0.85698,396.17,4.3078,11.457,0.9724,11.605,1.658,1.4722,8.4748,1453.39,1.8046,1.4573,20.4889
2024-03-22,1.0823,163.74,25.371,7.4581,0.85795,396.3,4.317,11.4025,0.9729,11.617,1.6601,1.4688,8.4645,1453.62,1.802,1.4593,20.5597
2024-03-21,1.0907,164.96,25.243,7.4579,0.85678,393.35,4.3028,11.3645,0.9766,11.543,1.6535,1.4736,8.53,1449.01,1.7963,1.4619,20.4181
2024-03-20,1.0844,164.54,25.289,7.4572,0.85438,395.33,4.3248,11.3595,0.9658,11.5725,1.6633,1.4736,8.4837,1453.86,1.7976,1.4579,20.4589
2024-03-19,1.0854,163.37,25.268,7.4571,0.85445,394.5,4.321,11.3465,0.963,11.5985,1.6651,1.4767,8.4902,1453.28,1.7938,1.4565,20.5442
2024-03-18,1.0892,162.51,25.2,7.4573,0.85525,394.95,4.3113,11.3178,0.963,11.5565,1.6583,1.4745,8.5168,1452.75,1.7881,1.4575,20.5859
2024-03-15,1.0892,162.03,25.166,7.4571,0.8541,393.2,4.2953,11.2674,0.9613,11.5205,1.6579,1.4731,8.5199,1448.71,1.786,1.4562,20.3515
2024-03-14,1.0925,161.7,25.198,7.4568,0.8542,394.9,4.2935,11.2245,0.9616,11.467,1.6529,1.4725,8.5455,1441.24,1.7748,1.4567,20.3659
2024-03-13,1.0939,161.83,25.273,7.4573,0.85451,396.9,4.286,11.193,0.9599,11.4805,1.6542,1.4756,8.5574,1439.01,1.777,1.4581,20.4535
2024-03-12,1.0916,161.39,25.272,7.4571,0.85458,397.8,4.2865,11.173,0.9588,11.4673,1.6533,1.4739,8.5405,1433.16,1.7737,1.4546,20.3892
2024-03-11,1.0926,160.43,25.322,7.4552,0.85208,395.55,4.2805,11.1865,0.9594,11.4405,1.6546,1.4753,8.544,1432.46,1.7705,1.4535,20.4277
2024-03-08,1.0932,160.99,25.308,7.4547,0.85168,394.05,4.3065,11.164,0.9588,11.3395,1.6469,1.4701,8.5492,1441.91,1.7674,1.4558,20.3805
2024-03-07,1.0895,161.09,25.359,7.4552,0.85445,395.43,4.302,11.1944,0.9577,11.394,1.6501,1.4705,8.5215,1446.67,1.7688,1.4549,20.4622
2024-03-06,1.0874,162.67,25.359,7.4544,0.85498,392.95,4.3018,11.2555,0.9619,11.468,1.6667,1.477,8.5088,1450.41,1.7812,1.4578,20.5388
2024-03-05,1.0849,163.01,25.353,7.4542,0.85543,395.75,4.3248,11.2803,0.9609,11.475,1.6709,1.4747,8.4873,1447.98,1.7847,1.4578,20.5862
2024-03-04,1.0846,163.22,25.356,7.4539,0.85583,395.25,4.322,11.2424,0.9604,11.4325,1.664,1.4719,8.4861,1444.94,1.7789,1.457,20.6385
2024-03-01,1.0813,162.82,25.333,7.4543,0.85588,393.25,4.318,11.1948,0.9582,11.443,1.6637,1.4679,8.465,1444.21,1.7764,1.4563,20.7358
2024-02-29,1.0826,162.53,25.363,7.454,0.85655,393.48,4.3208,11.215,0.9534,11.492,1.6684,1.4719,8.4735,1447.43,1.7807,1.457,20.9007
2024-02-28,1.0808,162.87,25.352,7.454,0.85548,391.95,4.2965,11.192,0.952,11.4675,1.6639,1.4689,8.4599,1445.35,1.7728,1.4554,20.7857
2024-02-27,1.0856,163.04,25.332,7.4551,0.8562,390.2,4.3153,11.1805,0.9544,11.431,1.6565,1.465,8.4947,1445.31,1.7601,1.4584,20.772
2024-02-26,1.0852,163.38,25.367,7.4542,0.85495,389.53,4.3053,11.1675,0.9546,11.4285,1.656,1.4674,8.4898,1444.46,1.756,1.4582,20.9499
2024-02-23,1.0834,162.91,25.354,7.4544,0.8534,388.47,4.3118,11.1545,0.9522,11.389,1.6467,1.4587,8.476,1440.95,1.7445,1.4553,20.8672
2024-02-22,1.0844,163.12,25.309,7.454,0.85625,386.88,4.3158,11.174,0.9535,11.356,1.6515,1.4618,8.4817,1438.77,1.7497,1.4552,20.6686
2024-02-21,1.0809,162.12,25.38,7.4545,0.85619,387.98,4.3165,11.2075,0.951,11.3345,1.6486,1.4618,8.4544,1441.77,1.7479,1.4524,20.3446
2024-02-20,1.0802,162.18,25.429,7.4542,0.8566,388.28,4.3248,11.2185,0.9526,11.3275,1.6457,1.4562,8.4487,1440.76,1.7493,1.4525,20.4673
2024-02-19,1.0776,161.59,25.455,7.4547,0.85448,388.4,4.3265,11.237,0.9492,11.3045,1.6479,1.4522,8.4273,1438.87,1.7536,1.4503,20.431
2024-02-16,1.0768,161.88,25.46,7.4546,0.85605,389.13,4.34,11.2655,0.9491,11.3555,1.6517,1.4518,8.4236,1435.09,1.7648,1.45,20.3375
2024-02-15,1.0743,161.26,25.416,7.4547,0.85635,389.1,4.344,11.2575,0.9484,11.361,1.6525,1.4547,8.4009,1429.35,1.7625,1.4472,20.4366
2024-02-14,1.0713,161.28,25.348,7.4537,0.85258,388.73,4.3415,11.3127,0.9493,11.3375,1.6521,1.4509,8.3754,1428.41,1.7607,1.4451,20.3982
2024-02-13,1.0793,161.17,25.285,7.4548,0.85098,387.0,4.3198,11.251,0.9481,11.302,1.6526,1.4511,8.4372,1434.64,1.7636,1.451,20.318
2024-02-12,1.0773,160.51,25.217,7.4548,0.85391,387.3,4.3198,11.232,0.943,11.32,1.6505,1.4504,8.4245,1431.54,1.7568,1.4484,20.4662
2024-02-09,1.0772,161.0,25.172,7.4536,0.8544,387.98,4.3206,11.2815,0.9432,11.399,1.6543,1.4486,8.4237,1435.25,1.7553,1.4503,20.4847
2024-02-08,1.0758,160.55,24.954,7.4562,0.85378,387.03,4.3375,11.2705,0.9409,11.412,1.6569,1.4505,8.4139,1433.01,1.7668,1.4489,20.393
2024-02-07,1.0776,159.71,24.984,7.4586,0.85305,388.15,4.3453,11.2725,0.9393,11.376,1.6504,1.4501,8.4273,1429.92,1.7622,1.4472,20.3686
2024-02-06,1.0743,159.56,24.925,7.4605,0.8546,386.85,4.3463,11.3825,0.9366,11.458,1.6515,1.4526,8.4042,1426.76,1.7713,1.4448,20.3273
2024-02-05,1.0746,159.72,25.006,7.456,0.85595,385.3,4.3343,11.374,0.9347,11.465,1.6562,1.4507,8.4053,1434.09,1.7755,1.4474,20.4233
2024-02-02,1.0883,159.58,24.875,7.454,0.85263,383.73,4.3175,11.268,0.9315,11.387,1.6468,1.4556,8.509,1440.7,1.7673,1.4533,20.2973
2024-02-01,1.0814,158.96,24.89,7.4542,0.85353,383.35,4.3373,11.3354,0.9336,11.3665,1.6594,1.4544,8.4563,1442.43,1.7757,1.4499,20.2343
2024-01-31,1.0837,160.19,24.891,7.455,0.85435,384.9,4.333,11.2682,0.9348,11.351,1.6468,1.4558,8.4734,1444.63,1.7705,1.4517,20.3238
2024-01-30,1.0846,159.97,24.831,7.4543,0.85628,387.23,4.3618,11.2971,0.9365,11.3383,1.6462,1.4564,8.4775,1442.67,1.7721,1.4534,20.4934
2024-01-29,1.0823,160.13,24.806,7.4538,0.8525,390.03,4.366,11.3562,0.9339,11.305,1.6398,1.4542,8.4549,1445.6,1.7696,1.4516,20.3022
2024-01-26,1.0871,160.62,24.748,7.4549,0.85368,386.95,4.3775,11.3203,0.9396,11.3325,1.6483,1.4607,8.4933,1451.08,1.7801,1.457,20.4264
2024-01-25,1.0893,160.81,24.756,7.456,0.85538,385.18,4.3765,11.35,0.942,11.3905,1.6537,1.4714,8.5136,1456.25,1.7805,1.4591,20.5812
2024-01-24,1.0905,160.46,24.786,7.4568,0.85543,385.43,4.3725,11.3585,0.9415,11.4155,1.652,1.4669,8.5265,1453.17,1.7785,1.4585,20.5366
2024-01-23,1.0872,160.88,24.824,7.4574,0.85493,385.15,4.383,11.347,0.9446,11.4298,1.6493,1.4648,8.5046,1454.29,1.7839,1.4568,20.7022
2024-01-22,1.089,160.95,24.758,7.4585,0.85575,383.68,4.364,11.3545,0.9458,11.441,1.652,1.462,8.513,1458.19,1.78,1.4606,20.8846
2024-01-19,1.0887,161.17,24.813,7.4575,0.85825,381.53,4.3618,11.38,0.9459,11.41,1.65,1.4656,8.5128,1451.99,1.7798,1.4599,20.6892
2024-01-18,1.0875,160.89,24.734,7.4571,0.85773,382.0,4.399,11.364,0.9432,11.446,1.6579,1.4681,8.5062,1455.8,1.7802,1.4619,20.597
2024-01-17,1.0877,160.65,24.755,7.4586,0.85818,380.86,4.3993,11.3925,0.9406,11.4335,1.6592,1.4701,8.511,1463.11,1.7779,1.4615,20.7331
2024-01-16,1.0882,159.64,24.71,7.4582,0.86078,379.36,4.387,11.3215,0.9361,11.3335,1.6484,1.4661,8.516,1454.92,1.7681,1.4589,20.5528
2024-01-15,1.0945,159.67,24.714,7.459,0.86075,379.68,4.3625,11.278,0.9351,11.314,1.6449,1.4695,8.5599,1446.95,1.7679,1.4601,20.431
2024-01-12,1.0942,159.17,24.689,7.4565,0.8595,379.35,4.3628,11.26,0.935,11.2765,1.6375,1.4634,8.5599,1438.73,1.7552,1.4583,20.4408
2024-01-11,1.0987,159.71,24.659,7.4568,0.86145,378.83,4.349,11.197,0.9338,11.3283,1.6369,1.4677,8.5899,1444.39,1.7577,1.46,20.4331
2024-01-10,1.0946,159.03,24.562,7.4582,0.86023,378.35,4.341,11.197,0.9336,11.2915,1.6334,1.4649,8.5602,1443.77,1.7567,1.4573,20.4139
2024-01-09,1.094,157.63,24.594,7.4577,0.85938,378.83,4.3448,11.2115,0.9313,11.308,1.6339,1.4613,8.5499,1442.62,1.7526,1.4557,20.438
2024-01-08,1.0946,158.19,24.488,7.4615,0.8615,377.65,4.3465,11.2095,0.9308,11.362,1.6378,1.4651,8.5459,1444.94,1.7607,1.457,20.4984
2024-01-05,1.0921,158.57,24.616,7.4584,0.8621,378.23,4.3568,11.235,0.932,11.309,1.6337,1.46,8.5297,1439.64,1.7564,1.4537,20.5511
2024-01-04,1.0953,157.91,24.652,7.459,0.86278,378.85,4.346,11.1905,0.9313,11.2845,1.628,1.4603,8.5523,1434.25,1.7528,1.4546,20.4271
2024-01-03,1.0919,156.16,24.675,7.4581,0.8647,380.75,4.3638,11.1915,0.9322,11.32,1.6236,1.4574,8.5257,1432.28,1.7515,1.4503,20.5326
2024-01-02,1.0956,155.68,24.687,7.4551,0.86645,382.1,4.3708,11.1545,0.9305,11.2815,1.6147,1.4565,8.5609,1438.78,1.7471,1.4533,20.3656
2023-12-29,1.105,156.33,24.724,7.4529,0.86905,382.8,4.3395,11.096,0.926,11.2405,1.6263,1.4642,8.6314,1433.66,1.7504,1.4591,20.3477
2023-12-28,1.1114,156.57,24.714,7.4545,0.8706,383.1,4.3355,11.0382,0.9302,11.2625,1.6246,1.4698,8.6876,1429.08,1.7536,1.4643,20.6003
2023-12-27,1.1065,157.81,24.673,7.4549,0.8683,381.63,4.3308,11.066,0.9438,11.2355,1.617,1.4612,8.6409,1432.67,1.7483,1.4628,20.4288
2023-12-22,1.1023,156.66,24.589,7.456,0.8666,381.93,4.342,11.0556,0.9417,11.2705,1.6197,1.4639,8.6105,1430.05,1.7505,1.4593,20.307
2023-12-21,1.0983,156.79,24.481,7.4558,0.86805,382.4,4.3403,11.099,0.9432,11.315,1.6243,1.4668,8.5781,1431.04,1.7536,1.4598,20.1365
2023-12-20,1.0944,157.12,24.538,7.4565,0.86555,385.23,4.3413,11.129,0.946,11.2895,1.6186,1.4609,8.5439,1425.62,1.7421,1.4562,20.1107
2023-12-19,1.0962,158.2,24.525,7.4564,0.86095,382.98,4.3373,11.175,0.947,11.3655,1.6273,1.4673,8.5498,1430.22,1.755,1.4589,20.2569
2023-12-18,1.0918,155.95,24.543,7.4549,0.86263,385.5,4.345,11.145,0.948,11.3485,1.6225,1.4584,8.5135,1419.8,1.7514,1.4539,20.2326
2023-12-15,1.0946,155.15,24.477,7.4556,0.85833,382.53,4.309,11.2125,0.9488,11.4495,1.6324,1.4653,8.5438,1423.27,1.7612,1.456,19.9801
2023-12-14,1.0919,154.8,24.408,7.4566,0.85955,379.43,4.3123,11.18,0.949,11.518,1.6288,1.4677,8.5251,1412.66,1.7603,1.4527,20.2693
2023-12-13,1.0787,157.13,24.476,7.4566,0.8612,380.9,4.326,11.277,0.9452,11.825,1.6452,1.4644,8.4288,1422.86,1.7691,1.449,20.587
2023-12-12,1.0804,156.84,24.42,7.4569,0.85928,381.8,4.3393,11.2815,0.9443,11.778,1.6398,1.4656,8.4377,1415.21,1.7573,1.4479,20.4297
2023-12-11,1.0757,157.54,24.367,7.4563,0.8558,381.9,4.3303,11.297,0.9478,11.795,1.642,1.4609,8.3971,1420.71,1.7608,1.4454,20.5441
2023-12-08,1.0777,155.53,24.354,7.4558,0.8569,381.9,4.3318,11.238,0.9438,11.727,1.6327,1.4627,8.419,1412.83,1.7532,1.4426,20.3657
2023-12-07,1.0771,156.18,24.356,7.4551,0.8575,381.38,4.3313,11.2557,0.9446,11.7535,1.6407,1.4656,8.4174,1421.02,1.7554,1.4436,20.2056
2023-12-06,1.0778,158.7,24.335,7.4557,0.8561,380.57,4.3403,11.3065,0.9429,11.796,1.6391,1.4616,8.4173,1417.89,1.7509,1.4452,20.4401
2023-12-05,1.0817,159.13,24.369,7.4559,0.85723,379.3,4.3225,11.3095,0.9456,11.7865,1.6492,1.47,8.4562,1422.18,1.7637,1.4487,20.4715
2023-12-04,1.0868,159.47,24.394,7.4564,0.8579,379.28,4.3393,11.321,0.9476,11.678,1.6351,1.4716,8.4929,1417.9,1.7555,1.4515,20.3627
2023-12-01,1.0875,161.14,24.331,7.4543,0.86045,379.7,4.343,11.3715,0.953,11.698,1.6448,1.4736,8.497,1420.73,1.7638,1.4551,20.3329
2023-11-30,1.0931,161.19,24.292,7.4548,0.86368,380.75,4.349,11.4308,0.9562,11.72,1.6542,1.487,8.5384,1418.78,1.7762,1.4602,20.5703
2023-11-29,1.0985,162.12,24.26,7.4565,0.86525,377.38,4.3355,11.3655,0.9628,11.6965,1.6586,1.492,8.5711,1418.07,1.7843,1.4629,20.3397
2023-11-28,1.0949,162.74,24.365,7.456,0.8682,379.85,4.3473,11.433,0.9645,11.7165,1.6567,1.4887,8.5368,1419.89,1.798,1.463,20.4833
2023-11-27,1.0951,162.86,24.364,7.4554,0.86671,379.98,4.359,11.421,0.964,11.684,1.6575,1.4929,8.531,1422.61,1.7955,1.4641,20.4087
2023-11-24,1.0916,163.3,24.406,7.4559,0.86818,379.88,4.3638,11.439,0.964,11.7345,1.6621,1.4935,8.5086,1425.61,1.7992,1.464,20.6312
2023-11-23,1.09,162.98,24.367,7.4559,0.8694,379.68,4.3655,11.4385,0.9644,11.711,1.6633,1.494,8.5,1418.85,1.8052,1.4618,20.5225
2023-11-22,1.0911,162.25,24.48,7.4547,0.8703,380.6,4.3625,11.39,0.964,11.702,1.6618,1.4959,8.5061,1418.1,1.8065,1.4622,20.3008
2023-11-21,1.0955,161.61,24.509,7.4556,0.87326,379.18,4.3625,11.404,0.9673,11.67,1.6653,1.5029,8.5409,1413.92,1.8026,1.4638,20.1403
2023-11-20,1.0928,162.12,24.541,7.4565,0.8763,378.9,4.369,11.427,0.9665,11.72,1.6669,1.4994,8.5165,1412.56,1.8132,1.4641,20.1445
2023-11-17,1.0872,162.29,24.461,7.4582,0.87395,377.75,4.377,11.481,0.9643,11.811,1.6709,1.4908,8.4785,1405.0,1.8161,1.461,19.9254
2023-11-16,1.0849,164.05,24.446,7.4592,0.8752,376.3,4.373,11.4898,0.9651,11.7675,1.6736,1.4891,8.464,1403.37,1.8141,1.4634,19.8718
2023-11-15,1.0868,163.39,24.506,7.4588,0.87188,377.3,4.397,11.451,0.964,11.746,1.6648,1.4854,8.4852,1410.5,1.7985,1.4645,19.7127
2023-11-14,1.0724,162.67,24.551,7.4597,0.8723,377.61,4.4211,11.6537,0.9668,11.945,1.6819,1.4832,8.3754,1421.73,1.827,1.4592,20.0694
2023-11-13,1.067,161.96,24.581,7.4598,0.87155,377.2,4.428,11.61,0.9656,11.877,1.6742,1.4754,8.3309,1413.72,1.8142,1.452,20.0025
2023-11-10,1.0683,161.77,24.525,7.4577,0.87435,377.43,4.4243,11.629,0.9636,11.8725,1.6795,1.4753,8.3433,1408.82,1.8119,1.4525,20.0296
2023-11-09,1.0691,161.57,24.555,7.4584,0.87205,378.5,4.449,11.634,0.9637,11.9335,1.6699,1.4736,8.3505,1401.9,1.8035,1.4523,19.8926
2023-11-08,1.0671,160.97,24.666,7.458,0.87015,379.38,4.4655,11.6555,0.9599,11.9305,1.6592,1.4711,8.3408,1402.03,1.8006,1.4481,19.729
2023-11-07,1.0686,160.77,24.622,7.4577,0.86855,378.5,4.4618,11.6695,0.9626,11.922,1.6636,1.4679,8.3558,1398.07,1.8046,1.4483,19.6516
2023-11-06,1.0741,160.87,24.443,7.4587,0.8664,379.98,4.467,11.6575,0.9646,11.8235,1.6524,1.4664,8.402,1394.34,1.7987,1.4501,19.6149
2023-11-03,1.0702,159.87,24.414,7.4625,0.86983,380.38,4.45,11.74,0.9625,11.8535,1.6478,1.4653,8.3745,1402.42,1.7917,1.4516,19.6279
2023-11-02,1.0661,159.89,24.634,7.4635,0.87305,382.0,4.4495,11.819,0.9622,11.8743,1.6543,1.4707,8.3424,1417.13,1.8041,1.4522,19.5695
2023-11-01,1.0537,159.33,24.677,7.4644,0.86945,383.75,4.4658,11.806,0.9572,11.796,1.6561,1.461,8.2436,1429.16,1.8068,1.4443,19.6349
2023-10-31,1.0619,160.3,24.558,7.4647,0.87366,382.13,4.4405,11.8275,0.9607,11.8735,1.6739,1.4712,8.3079,1434.66,1.8224,1.4525,19.9507
2023-10-30,1.0605,158.8,24.557,7.4639,0.87345,382.43,4.4565,11.806,0.9564,11.7905,1.6637,1.467,8.2939,1430.37,1.8175,1.4483,19.8931
2023-10-27,1.0541,158.08,24.658,7.4639,0.87023,382.93,4.4715,11.8235,0.9502,11.8285,1.6616,1.4572,8.2426,1430.38,1.8102,1.4455,19.9358
2023-10-26,1.054,158.48,24.714,7.4632,0.8717,383.5,4.4673,11.8005,0.9466,11.855,1.6719,1.4565,8.2432,1430.67,1.818,1.4454,20.1131
2023-10-25,1.0576,158.55,24.693,7.4639,0.8724,385.3,4.4825,11.7715,0.9474,11.838,1.6678,1.4549,8.2728,1427.17,1.8166,1.4484,20.2421
2023-10-24,1.0632,159.26,24.659,7.4648,0.87025,383.2,4.463,11.7456,0.9501,11.8255,1.6708,1.4564,8.3169,1428.75,1.8173,1.4532,20.3166
2023-10-23,1.0597,158.91,24.645,7.4634,0.87153,381.98,4.459,11.7071,0.9461,11.7985,1.6805,1.4542,8.293,1432.8,1.822,1.4541,20.1995
2023-10-20,1.0591,158.8,24.704,7.462,0.87213,383.05,4.4653,11.634,0.9442,11.6808,1.6772,1.4492,8.2851,1431.6,1.8166,1.4526,20.1857
2023-10-19,1.0558,158.21,24.674,7.4625,0.87098,383.99,4.45,11.6155,0.947,11.6973,1.6718,1.4485,8.2624,1434.8,1.8119,1.4499,20.1992
2023-10-18,1.0565,158.1,24.68,7.461,0.8661,384.13,4.441,11.5643,0.9492,11.595,1.6586,1.4425,8.2687,1428.23,1.7919,1.4467,19.8917
2023-10-17,1.0569,158.03,24.603,7.461,0.8682,384.98,4.4273,11.53,0.9517,11.576,1.6622,1.4411,8.2681,1429.58,1.7929,1.4471,19.9138
2023-10-16,1.0538,157.54,24.664,7.4592,0.86545,387.05,4.4733,11.5375,0.9505,11.517,1.666,1.436,8.2382,1427.29,1.7798,1.4427,19.8069
2023-10-13,1.0524,157.44,24.67,7.4582,0.86415,387.73,4.535,11.55,0.9546,11.516,1.6662,1.4397,8.2353,1423.08,1.7821,1.4405,19.9616
2023-10-12,1.0619,158.35,24.55,7.4562,0.8626,385.9,4.5291,11.5435,0.9566,11.5165,1.6584,1.4435,8.3056,1420.07,1.7704,1.447,20.0085
2023-10-11,1.0604,157.87,24.563,7.4567,0.86265,386.55,4.5158,11.5655,0.9576,11.4953,1.6529,1.4429,8.2917,1421.27,1.7614,1.4451,20.0359
2023-10-10,1.0582,157.71,24.566,7.4564,0.8639,387.38,4.5565,11.6005,0.9589,11.4965,1.6538,1.4387,8.2744,1427.6,1.7612,1.446,20.2777
2023-10-09,1.0531,157.06,24.477,7.4571,0.8652,388.55,4.5798,11.6085,0.9581,11.4828,1.6546,1.438,8.2458,1424.41,1.7612,1.4419,20.4098
2023-10-06,1.0563,157.47,24.423,7.4575,0.8651,386.81,4.5983,11.6045,0.9629,11.609,1.6612,1.4492,8.2728,1423.03,1.7711,1.4436,20.4935
2023-10-05,1.0526,156.71,24.416,7.4578,0.86605,387.08,4.5988,11.5975,0.9625,11.5703,1.658,1.4479,8.2412,1420.44,1.7715,1.4421,20.5884
2023-10-04,1.0497,156.48,24.428,7.4589,0.86588,387.32,4.6278,11.5855,0.9634,11.5135,1.6615,1.4391,8.2191,1422.11,1.7792,1.4402,20.242
2023-10-03,1.0469,157.01,24.494,7.4584,0.86775,386.73,4.623,11.6375,0.966,11.4258,1.6612,1.4365,8.1992,1425.31,1.775,1.4393,20.2403
2023-10-02,1.053,157.67,24.46,7.4585,0.86628,388.6,4.6123,11.5833,0.9634,11.3225,1.6472,1.4335,8.2476,1427.62,1.7641,1.4449,20.151
2023-09-29,1.0594,158.1,24.339,7.4571,0.86458,389.5,4.6283,11.5325,0.9669,11.2535,1.6339,1.4227,8.2959,1425.26,1.7575,1.4443,19.9813
2023-09-28,1.0539,157.33,24.378,7.4558,0.86333,392.35,4.6343,11.6065,0.9678,11.316,1.6483,1.4206,8.2491,1426.71,1.7698,1.4431,20.17
2023-09-27,1.0536,157.2,24.47,7.4566,0.8681,390.85,4.625,11.6255,0.968,11.361,1.6541,1.4255,8.2397,1425.19,1.7779,1.4449,20.2216
2023-09-26,1.0605,157.87,24.411,7.4575,0.8702,388.88,4.6093,11.654,0.9675,11.44,1.6539,1.4318,8.2942,1430.12,1.7782,1.45,20.1387
2023-09-25,1.0633,158.08,24.377,7.4571,0.86965,391.08,4.5893,11.728,0.9676,11.43,1.6544,1.4311,8.3126,1422.96,1.7823,1.4524,19.941
2023-09-22,1.0647,157.87,24.36,7.4557,0.86795,386.7,4.5925,11.879,0.965,11.427,1.6496,1.4303,8.3262,1419.23,1.7833,1.4529,19.997
2023-09-21,1.0635,157.34,24.437,7.4547,0.86713,387.78,4.627,11.926,0.9628,11.527,1.6617,1.4368,8.3181,1426.05,1.8004,1.4559,20.1522
2023-09-20,1.0702,158.28,24.388,7.4528,0.8653,383.7,4.6403,11.8803,0.9601,11.482,1.6498,1.4366,8.3719,1420.39,1.7946,1.4581,20.1592
2023-09-19,1.0713,158.2,24.432,7.4551,0.86263,383.25,4.6548,11.8845,0.9595,11.4905,1.6566,1.4373,8.3756,1418.98,1.8022,1.4596,20.2829
2023-09-18,1.0663,157.44,24.406,7.4551,0.86141,384.13,4.6383,11.9872,0.9564,11.5688,1.6575,1.44,8.3386,1413.49,1.8067,1.4551,20.2948
2023-09-15,1.0658,157.5,24.496,7.4573,0.85878,383.75,4.6308,11.873,0.9554,11.422,1.6498,1.4409,8.3416,1415.78,1.8008,1.4524,20.2968
2023-09-14,1.073,158.13,24.468,7.4601,0.85995,384.3,4.6275,11.95,0.9588,11.5038,1.6648,1.4505,8.3998,1422.44,1.8097,1.4601,20.3109
2023-09-13,1.0733,158.28,24.487,7.4609,0.8609,384.35,4.6243,11.9475,0.9589,11.4783,1.6762,1.4556,8.3984,1426.24,1.8188,1.4615,20.33
2023-09-12,1.0713,157.42,24.605,7.4601,0.85925,385.08,4.66,11.8875,0.9561,11.454,1.6682,1.455,8.3879,1422.62,1.815,1.4597,20.3284
2023-09-11,1.0724,157.16,24.508,7.4582,0.8565,384.1,4.6438,11.8795,0.956,11.424,1.6655,1.4565,8.3995,1425.94,1.81,1.4594,20.2681
2023-09-08,1.0704,157.84,24.452,7.4591,0.85735,385.7,4.6213,11.904,0.9543,11.422,1.6743,1.4623,8.3915,1428.51,1.8127,1.4605,20.437
2023-09-07,1.071,157.7,24.37,7.4599,0.859,387.58,4.5883,11.9095,0.9557,11.4805,1.6767,1.4625,8.3961,1431.7,1.8193,1.4613,20.5218
2023-09-06,1.0745,158.18,24.217,7.4563,0.85503,389.15,4.501,11.9105,0.9561,11.492,1.6801,1.4659,8.4261,1430.83,1.8224,1.4624,20.6702
2023-09-05,1.0731,158.2,24.161,7.4533,0.85535,386.0,4.489,11.9145,0.9548,11.5435,1.6859,1.4652,8.4134,1431.25,1.8297,1.4614,20.6045
2023-09-04,1.0801,158.11,24.108,7.4527,0.8555,383.05,4.4663,11.901,0.9548,11.5005,1.6708,1.4686,8.462,1423.17,1.817,1.4622,20.4602
2023-09-01,1.0844,157.47,24.118,7.4528,0.85538,383.73,4.4685,11.896,0.9574,11.486,1.6737,1.4656,8.5068,1428.3,1.8164,1.464,20.2711
2023-08-31,1.0868,158.49,24.072,7.4523,0.85718,380.13,4.4673,11.843,0.9584,11.58,1.6785,1.4721,8.525,1439.56,1.8259,1.4686,20.4199
2023-08-30,1.0886,159.15,24.107,7.4531,0.8592,379.85,4.4728,11.841,0.9568,11.546,1.6814,1.4764,8.5427,1442.07,1.825,1.4723,20.217
2023-08-29,1.0803,158.93,24.163,7.4529,0.8586,382.25,4.472,11.882,0.9558,11.5645,1.6832,1.4722,8.477,1432.91,1.8307,1.4649,20.0496
2023-08-28,1.0808,158.35,24.138,7.453,0.85815,382.63,4.4735,11.9,0.9559,11.5705,1.6839,1.4693,8.4789,1433.73,1.8283,1.4659,20.1598
2023-08-25,1.0808,157.75,24.117,7.4537,0.85643,381.78,4.469,11.895,0.9564,11.518,1.6809,1.4672,8.477,1430.58,1.8248,1.4641,20.1578
2023-08-24,1.084,157.96,24.13,7.4539,0.8565,384.23,4.4768,11.9175,0.9562,11.5775,1.6838,1.4686,8.5009,1433.05,1.8266,1.4681,20.248
2023-08-23,1.0805,157.28,24.132,7.4531,0.85653,383.33,4.4773,11.9061,0.9524,11.573,1.684,1.4667,8.4716,1448.26,1.8224,1.4677,20.2097
2023-08-22,1.0887,158.7,24.0,7.4535,0.85288,382.03,4.4643,11.863,0.9565,11.5195,1.6878,1.4716,8.5328,1454.59,1.8264,1.4754,20.3932
2023-08-21,1.0908,159.15,24.02,7.4524,0.85475,381.73,4.4785,11.9095,0.9588,11.5205,1.6995,1.4723,8.5488,1460.32,1.8407,1.4791,20.676
2023-08-18,1.0867,158.11,24.037,7.4514,0.85493,383.59,4.4698,11.9383,0.9571,11.58,1.6999,1.4733,8.5105,1457.04,1.835,1.4751,20.7133
2023-08-17,1.09,158.88,24.078,7.4518,0.85395,384.73,4.4718,11.8666,0.9555,11.4985,1.6931,1.4718,8.5318,1458.28,1.8298,1.4793,20.7417
2023-08-16,1.0916,159.07,24.06,7.452,0.85645,385.45,4.4528,11.828,0.9605,11.453,1.6895,1.4726,8.5466,1461.11,1.8282,1.4822,20.8671
